Paper ID,Title,Authors
2686,Selective Query-Guided Debiasing for Video Corpus Moment Retrieval,Sunjae Yoon; Ji Woo Hong; Eunseop Yoon; Dahyun Kim; Junyeong Kim; Hee Suk Yoon; Chang D. Yoo
4934,Learning Self-Prior for Mesh Denoising Using Dual Graph Convolutional Networks,Shota Hattori; Tatsuya Yatagawa; Yutaka Ohtake; Hiromasa Suzuki
7345,Exploring Lottery Ticket Hypothesis in Spiking Neural Networks,Youngeun Kim; Yuhang Li; Hyoungseob Park; Yeshwanth Venkatesha; Ruokai Yin; Priyadarshini Panda
6227,SpatialDETR: Robust Scalable Transformer-Based 3D Object Detection from Multi-View Camera Images with Global Cross-Sensor Attention,Simon Doll; Richard Schulz; Lukas Schneider; Viviane Benzin; Markus Enzweiler; Hendrik P.A. Lensch
1991,TOCH: Spatio-Temporal Object-to-Hand Correspondence for Motion Refinement,Keyang Zhou; Bharat Lal Bhatnagar; Jan Eric Lenssen; Gerard Pons-Moll
4288,Monitored Distillation for Positive Congruent Depth Completion,Tian Yu Liu; Parth Agrawal; Allison Chen; Byung-Woo Hong; Alex Wong
602,RelPose: Predicting Probabilistic Relative Rotation for Single Objects in the Wild,Jason Y. Zhang; Deva Ramanan; Shubham Tulsiani
2887,Controllable and Guided Face Synthesis for Unconstrained Face Recognition,Feng Liu; Minchul Kim; Anil Jain; Xiaoming Liu
2222,Learning Deep Non-Blind Image Deconvolution without Ground Truths,Yuhui Quan; Zhuojie Chen; Huan Zheng; Hui Ji
5584,Sound-Guided Semantic Video Generation,Seung Hyun Lee; Gyeongrok Oh; Wonmin Byeon; Chanyoung Kim; Won Jeong Ryoo; Sang Ho Yoon; Hyunjun Cho; Jihyun Bae; Jinkyu Kim; Sangpil Kim
6459,An Impartial Take to the CNN vs Transformer Robustness Contest,Francesco Pinto; Philip H. S. Torr; Puneet K. Dokania
5099,Towards Sequence-Level Training for Visual Tracking,Minji Kim; Seungkwan Lee; Jungseul Ok; Bohyung Han; Minsu Cho
7464,Cartoon Explanations of Image Classifiers,Stefan Kolek; Duc Anh Nguyen; Ron Levie; Joan Bruna; Gitta Kutyniok
2293,Meta Spatio-Temporal Debiasing for Video Scene Graph Generation,Li Xu; Haoxuan Qu; Jason Kuen; Jiuxiang Gu; Jun Liu
5081,Unleashing Transformers: Parallel Token Prediction with Discrete Absorbing Diffusion for Fast High-Resolution Image Generation from Vector-Quantized Codes,Sam Bond-Taylor; Peter Hessey; Hiroshi Sasaki; Toby P. Breckon; Chris G. Willcocks
3094,GCISG: Guided Causal Invariant Learning for Improved Syn-to-Real Generalization,Gilhyun Nam; Gyeongjae Choi; Kyungmin Lee
2206,Disentangling Architecture and Training for Optical Flow,Deqing Sun; Charles Herrmann; Fitsum Reda; Michael Rubinstein; David J. Fleet; William T. Freeman
3665,Primitive-Based Shape Abstraction via Nonparametric Bayesian Inference,Yuwei Wu; Weixiao Liu; Sipu Ruan; Gregory S. Chirikjian
4800,DLME: Deep Local-Flatness Manifold Embedding,Zelin Zang; Siyuan Li; Di Wu; Ge Wang; Kai Wang; Lei Shang; Baigui Sun; Hao Li; Stan Z. Li
2146,Temporally Consistent Semantic Video Editing,Yiran Xu; Badour AlBahar; Jia-Bin Huang
4284,Translating a Visual LEGO Manual to a Machine-Executable Plan,Ruocheng Wang; Yunzhi Zhang; Jiayuan Mao; Chin-Yi Cheng; Jiajun Wu
583,Q-FW: A Hybrid Classical-Quantum Frank-Wolfe for Quadratic Binary Optimization,Alp Yurtsever; Tolga Birdal; Vladislav Golyanik
1552,Revisiting a kNN-based Image Classification System with High-capacity Storage,Kengo Nakata; Youyang Ng; Daisuke Miyashita; Asuka Maki; Yu-Chieh Lin; Jun Deguchi
5373,CYBORGS: Contrastively Bootstrapping Object Representations by Grounding in Segmentation,Renhao Wang; Hang Zhao; Yang Gao
5595,Joint Learning of Localized Representations from Medical Images and Reports,Philip Müller; Georgios Kaissis; Congyu Zou; Daniel Rueckert
5388,AutoAvatar: Autoregressive Neural Fields for Dynamic Avatar Modeling,Ziqian Bai; Timur Bagautdinov; Javier Romero; Michael Zollhöfer; Ping Tan; Shunsuke Saito
6080,Learning Semantic Segmentation from Multiple Datasets with Label Shifts,Dongwan Kim; Yi-Hsuan Tsai; Yumin Suh; Masoud Faraki; Sparsh Garg; Manmohan Chandraker; Bohyung Han
4721,Free-Viewpoint RGB-D Human Performance Capture and Rendering,Phong Nguyen-Ha; Nikolaos Sarafianos; Christoph Lassner; Janne Heikkilä; Tony Tung
6418,Zero-Shot Learning for Reflection Removal of Single 360-Degree Image,Byeong-Ju Han; Jae-Young Sim
4697,Tackling Background Distraction in Video Object Segmentation,Suhwan Cho; Heansung Lee; Minhyeok Lee; Chaewon Park; Sungjun Jang; Minjung Kim; Sangyoun Lee
4152,Image2Point: 3D Point-Cloud Understanding with 2D Image Pretrained Models,Chenfeng Xu; Shijia Yang; Tomer Galanti; Bichen Wu; Xiangyu Yue; Bohan Zhai; Wei Zhan; Peter Vajda; Kurt Keutzer; Masayoshi Tomizuka
4367,Spectrum-Aware and Transferable Architecture Search for Hyperspectral Image Restoration,Wei He; Quanming Yao; Naoto Yokoya; Tatsumi Uezato; Hongyan Zhang; Liangpei Zhang
1742,A Level Set Theory for Neural Implicit Evolution under Explicit Flows,Ishit Mehta; Manmohan Chandraker; Ravi Ramamoorthi
6068,AnimeCeleb: Large-Scale Animation CelebHeads Dataset for Head Reenactment,Kangyeol Kim; Sunghyun Park; Jaeseong Lee; Sunghyo Chung; Junsoo Lee; Jaegul Choo
3387,"Spotting Temporally Precise, Fine-Grained Events in Video",James Hong; Haotian Zhang; Michaël Gharbi; Matthew Fisher; Kayvon Fatahalian
1026,Improving Test-Time Adaptation via Shift-Agnostic Weight Regularization and Nearest Source Prototypes,Sungha Choi; Seunghan Yang; Seokeon Choi; Sungrack Yun
3254,Leveraging Action Affinity and Continuity for Semi-Supervised Temporal Action Segmentation,Guodong Ding; Angela Yao
5644,Pose Forecasting in Industrial Human-Robot Collaboration,Alessio Sampieri; Guido Maria D’Amely di Melendugno; Andrea Avogaro; Federico Cunico; Francesco Setti; Geri Skenderi; Marco Cristani; Fabio Galasso
5619,Source-Free Video Domain Adaptation by Learning Temporal Consistency for Action Recognition,Yuecong Xu; Jianfei Yang; Haozhi Cao; Keyu Wu; Min Wu; Zhenghua Chen
6719,Deforming Radiance Fields with Cages,Tianhan Xu; Tatsuya Harada
7803,MonteBoxFinder: Detecting and Filtering Primitives to Fit a Noisy Point Cloud,Michaël Ramamonjisoa; Sinisa Stekovic; Vincent Lepetit
5612,Continual 3D Convolutional Neural Networks for Real-Time Processing of Videos,Lukas Hedegaard; Alexandros Iosifidis
4910,Implicit Field Supervision for Robust Non-rigid Shape Matching,Ramana Sundararaman; Gautam Pai; Maks Ovsjanikov
7964,Multi-Exit Semantic Segmentation Networks,Alexandros Kouris; Stylianos I. Venieris; Stefanos Laskaridis; Nicholas Lane
650,TM2T: Stochastic and Tokenized Modeling for the Reciprocal Generation of 3D Human Motions and Texts,Chuan Guo; Xinxin Zuo; Sen Wang; Li Cheng
6141,NewsStories: Illustrating Articles with Visual Summaries,Reuben Tan; Bryan A. Plummer; Kate Saenko; JP Lewis; Avneesh Sud; Thomas Leung
5950,Long Video Generation with Time-Agnostic VQGAN and Time-Sensitive Transformer,Songwei Ge; Thomas Hayes; Harry Yang; Xi Yin; Guan Pang; David Jacobs; Jia-Bin Huang; Devi Parikh
2586,Autoregressive 3D Shape Generation via Canonical Mapping,An-Chieh Cheng; Xueting Li; Sifei Liu; Min Sun; Ming-Hsuan Yang
3999,Monocular 3D Object Reconstruction with GAN Inversion,Junzhe Zhang; Daxuan Ren; Zhongang Cai; Chai Kiat Yeo; Bo Dai; Chen Change Loy
1999,HRDA: Context-Aware High-Resolution Domain-Adaptive Semantic Segmentation,Lukas Hoyer; Dengxin Dai; Luc Van Gool
6540,TIPS: Text-Induced Pose Synthesis,Prasun Roy; Subhankar Ghosh; Saumik Bhattacharya; Umapada Pal; Michael Blumenstein
6971,Decouple-and-Sample: Protecting Sensitive Information in Task Agnostic Data Release,Abhishek Singh; Ethan Garza; Ayush Chopra; Praneeth Vepakomma; Vivek Sharma; Ramesh Raskar
5713,Shape-Pose Disentanglement Using SE(3)-Equivariant Vector Neurons,Oren Katzir; Dani Lischinski; Daniel Cohen-Or
6942,Temporal and Cross-Modal Attention for Audio-Visual Zero-Shot Learning,Otniel-Bogdan Mercea; Thomas Hummel; A. Sophia Koepke; Zeynep Akata
2573,Texturify: Generating Textures on 3D Shape Surfaces,Yawar Siddiqui; Justus Thies; Fangchang Ma; Qi Shan; Matthias Nießner; Angela Dai
3155,Manifold Adversarial Learning for Cross-Domain 3D Shape Representation,Hao Huang; Cheng Chen; Yi Fang
6974,K-SALSA: K-Anonymous Synthetic Averaging of Retinal Images via Local Style Alignment,Minkyu Jeon; Hyeonjin Park; Hyunwoo J. Kim; Michael Morley; Hyunghoon Cho
3998,Relative Pose from SIFT Features,Daniel Barath; Zuzana Kukelova
6583,Multi-modal Text Recognition Networks: Interactive Enhancements between Visual and Semantic Features,Byeonghu Na; Yoonsik Kim; Sungrae Park
2861,A Unified Framework for Domain Adaptive Pose Estimation,Donghyun Kim; Kaihong Wang; Kate Saenko; Margrit Betke; Stan Sclaroff
2337,Symmetry Regularization and Saturating Nonlinearity for Robust Quantization,Sein Park; Yeongsang Jang; Eunhyeok Park
5740,A Data-Centric Approach for Improving Ambiguous Labels with Combined Semi-Supervised Classification and Clustering,Lars Schmarje; Monty Santarossa; Simon-Martin Schröder; Claudius Zelenka; Rainer Kiko; Jenny Stracke; Nina Volkmann; Reinhard Koch
7414,Unsupervised Pose-Aware Part Decomposition for Man-Made Articulated Objects,Yuki Kawana; Yusuke Mukuta; Tatsuya Harada
4181,Multi-Scale and Cross-Scale Contrastive Learning for Semantic Segmentation,Theodoros Pissas; Claudio S. Ravasio; Lyndon Da Cruz; Christos Bergeles
1060,3D-FM GAN: Towards 3D-Controllable Face Manipulation,Yuchen Liu; Zhixin Shu; Yijun Li; Zhe Lin; Richard Zhang; S.Y. Kung
4513,Visual Cross-View Metric Localization with Dense Uncertainty Estimates,Zimin Xia; Olaf Booij; Marco Manfredi; Julian F. P. Kooij
3240,Interpretable Image Classification with Differentiable Prototypes Assignment,Dawid Rymarczyk; Łukasz Struski; Michał Górszczak; Koryna Lewandowska; Jacek Tabor; Bartosz Zieliński
1276,Physically-Based Editing of Indoor Scene Lighting from a Single Image,Zhengqin Li; Jia Shi; Sai Bi; Rui Zhu; Kalyan Sunkavalli; Miloš Hašan; Zexiang Xu; Ravi Ramamoorthi; Manmohan Chandraker
19,Learning Depth from Focus in the Wild,Changyeon Won; Hae-Gon Jeon
631,Semantic-Aware Implicit Neural Audio-Driven Video Portrait Generation,Xian Liu; Yinghao Xu; Qianyi Wu; Hang Zhou; Wayne Wu; Bolei Zhou
993,Make-a-Scene: Scene-Based Text-to-Image Generation with Human Priors,Oran Gafni; Adam Polyak; Oron Ashual; Shelly Sheynin; Devi Parikh; Yaniv Taigman
2282,RFNet-4D: Joint Object Reconstruction and Flow Estimation from 4D Point Clouds,Tuan-Anh Vu; Thanh Nguyen; Binh-Son Hua; Quang-Hieu Pham; Sai-Kit Yeung
3228,Text2LIVE: Text-Driven Layered Image and Video Editing,Omer Bar-Tal; Dolev Ofri-Amar; Rafail Fridman; Yoni Kasten; Tali Dekel
3673,Exploring Gradient-Based Multi-directional Controls in GANs,Zikun Chen; Ruowei Jiang; Brendan Duke; Han Zhao; Parham Aarabi
4399,3D-Aware Indoor Scene Synthesis with Depth Priors,Zifan Shi; Yujun Shen; Jiapeng Zhu; Dit-Yan Yeung; Qifeng Chen
4610,Generative Multiplane Images: Making a 2D GAN 3D-Aware,Xiaoming Zhao; Fangchang Ma; David Güera; Zhile Ren; Alexander G. Schwing; Alex Colburn
4847,Layered Controllable Video Generation,Jiahui Huang; Yuhe Jin; Kwang Moo Yi; Leonid Sigal
1413,Pose-NDF: Modeling Human Pose Manifolds with Neural Distance Fields,Garvita Tiwari; Dimitrije Antić; Jan Eric Lenssen; Nikolaos Sarafianos; Tony Tung; Gerard Pons-Moll
1620,CLIFF: Carrying Location Information in Full Frames into Human Pose and Shape Estimation,Zhihao Li; Jianzhuang Liu; Zhensong Zhang; Songcen Xu; Youliang Yan
5242,Grasp’D: Differentiable Contact-Rich Grasp Synthesis for Multi-Fingered Hands,Dylan Turpin; Liquan Wang; Eric Heiden; Yun-Chun Chen; Miles Macklin; Stavros Tsogkas; Sven Dickinson; Animesh Garg
6515,PressureVision: Estimating Hand Pressure from a Single RGB Image,Patrick Grady; Chengcheng Tang; Samarth Brahmbhatt; Christopher D. Twigg; Chengde Wan; James Hays; Charles C. Kemp
6672,Pose for Everything: Towards Category-Agnostic Pose Estimation,Lumin Xu; Sheng Jin; Wang Zeng; Wentao Liu; Chen Qian; Wanli Ouyang; Ping Luo; Xiaogang Wang
7360,Multi-Domain Learning for Updating Face Anti-Spoofing Models,Xiao Guo; Yaojie Liu; Anil Jain; Xiaoming Liu
6192,MFIM: Megapixel Facial Identity Manipulation,Sanghyeon Na
6836,VoViT: Low Latency Graph-Based Audio-Visual Voice Separation Transformer,Juan F. Montesinos; Venkatesh S. Kadandale; Gloria Haro
4933,Tracking Every Thing in the Wild,Siyuan Li; Martin Danelljan; Henghui Ding; Thomas E. Huang; Fisher Yu
7968,Almost-Orthogonal Layers for Efficient General-Purpose Lipschitz Networks,Bernd Prach; Christoph H. Lampert
1413,Pose-NDF: Modeling Human Pose Manifolds with Neural Distance Fields,Garvita Tiwari; Dimitrije Antić; Jan Eric Lenssen; Nikolaos Sarafianos; Tony Tung; Gerard Pons-Moll
3202,Bilateral Normal Integration,Xu Cao; Hiroaki Santo; Boxin Shi; Fumio Okura; Yasuyuki Matsushita
4300,Constrained Mean Shift Using Distant Yet Related Neighbors for Representation Learning,K L Navaneet; Soroush Abbasi Koohpayegani; Ajinkya Tejankar; Kossar Pourahmadi; Akshayvarun Subramanya; Hamed Pirsiavash
1561,Self-Supervised Sparse Representation for Video Anomaly Detection,Jhih-Ciang Wu; He-Yen Hsieh; Ding-Jie Chen; Chiou-Shann Fuh; Tyng-Luh Liu
5660,Dress Code: High-Resolution Multi-Category Virtual Try-On,Davide Morelli; Matteo Fincato; Marcella Cornia; Federico Landi; Fabio Cesari; Rita Cucchiara
1620,CLIFF: Carrying Location Information in Full Frames into Human Pose and Shape Estimation,Zhihao Li; Jianzhuang Liu; Zhensong Zhang; Songcen Xu; Youliang Yan
4953,STEEX: Steering Counterfactual Explanations with Semantics,Paul Jacob; Éloi Zablocki; Hédi Ben-Younes; Mickaël Chen; Patrick Pérez; Matthieu Cord
399,Graph-Constrained Contrastive Regularization for Semi-Weakly Volumetric Segmentation,Simon Reiß; Constantin Seibold; Alexander Freytag; Erik Rodner; Rainer Stiefelhagen
5252,A Contrastive Objective for Learning Disentangled Representations,Jonathan Kahana; Yedid Hoshen
839,Less than Few: Self-Shot Video Instance Segmentation,Pengwan Yang; Yuki M. Asano; Pascal Mettes; Cees G. M. Snoek
5242,Grasp’D: Differentiable Contact-Rich Grasp Synthesis for Multi-Fingered Hands,Dylan Turpin; Liquan Wang; Eric Heiden; Yun-Chun Chen; Miles Macklin; Stavros Tsogkas; Sven Dickinson; Animesh Garg
4584,Vector Quantized Image-to-Image Translation,Yu-Jie Chen; Shin-I Cheng; Wei-Chen Chiu; Hung-Yu Tseng; Hsin-Ying Lee
6479,Large Scale Real-World Multi-person Tracking,Bing Shuai; Alessandro Bergamo; Uta Büchler; Andrew Berneshawi; Alyssa Boden; Joseph Tighe
7027,Supervised Attribute Information Removal and Reconstruction for Image Manipulation,Nannan Li; Bryan A. Plummer
1738,Learning Local Implicit Fourier Representation for Image Warping,Jaewon Lee; Kwang Pyo Choi; Kyong Hwan Jin
6515,PressureVision: Estimating Hand Pressure from a Single RGB Image,Patrick Grady; Chengcheng Tang; Samarth Brahmbhatt; Christopher D. Twigg; Chengde Wan; James Hays; Charles C. Kemp
6342,Emotion-Aware Multi-View Contrastive Learning for Facial Emotion Recognition,Daeha Kim; Byung Cheol Song
6356,FCAF3D: Fully Convolutional Anchor-Free 3D Object Detection,Danila Rukhovich; Anna Vorontsova; Anton Konushin
3693,Any-Resolution Training for High-Resolution Image Synthesis,Lucy Chai; Michaël Gharbi; Eli Shechtman; Phillip Isola; Richard Zhang
2936,QISTA-ImageNet: A Deep Compressive Image Sensing Framework Solving lq-Norm Optimization Problem,Gang-Xuan Lin; Shih-Wei Hu; Chun-Shien Lu
6672,Pose for Everything: Towards Category-Agnostic Pose Estimation,Lumin Xu; Sheng Jin; Wang Zeng; Wentao Liu; Chen Qian; Wanli Ouyang; Ping Luo; Xiaogang Wang
8106,Bitwidth-Adaptive Quantization-Aware Neural Network Training: A Meta-Learning Approach,Jiseok Youn; Jaehun Song; Hyung-Sin Kim; Saewoong Bahk
6236,SWFormer: Sparse Window Transformer for 3D Object Detection in Point Clouds,Pei Sun; Mingxing Tan; Weiyue Wang; Chenxi Liu; Fei Xia; Zhaoqi Leng; Dragomir Anguelov
2888,2D GANs Meet Unsupervised Single-View 3D Reconstruction,Feng Liu; Xiaoming Liu
6421,Towards Ultra Low Latency Spiking Neural Networks for Vision and Sequential Tasks Using Temporal Pruning,Sayeed Shafayet Chowdhury; Nitin Rathi; Kaushik Roy
7360,Multi-Domain Learning for Updating Face Anti-Spoofing Models,Xiao Guo; Yaojie Liu; Anil Jain; Xiaoming Liu
1455,Gradient-Based Uncertainty for Monocular Depth Estimation,Julia Hornauer; Vasileios Belagiannis
1322,KeypointNeRF: Generalizing Image-Based Volumetric Avatars Using Relative Spatial Encoding of Keypoints,Marko Mihajlovic; Aayush Bansal; Michael Zollhöfer; Siyu Tang; Shunsuke Saito
6956,Totems: Physical Objects for Verifying Visual Integrity,Jingwei Ma; Lucy Chai; Minyoung Huh; Tongzhou Wang; Ser-Nam Lim; Phillip Isola; Antonio Torralba
6325,Realistic Blur Synthesis for Learning Image Deblurring,Jaesung Rim; Geonung Kim; Jungeon Kim; Junyong Lee; Seungyong Lee; Sunghyun Cho
631,Semantic-Aware Implicit Neural Audio-Driven Video Portrait Generation,Xian Liu; Yinghao Xu; Qianyi Wu; Hang Zhou; Wayne Wu; Bolei Zhou
977,Proposal-Free Temporal Action Detection via Global Segmentation Mask Learning,Sauradip Nag; Xiatian Zhu; Yi-Zhe Song; Tao Xiang
5537,Speaker-Adaptive Lip Reading with User-Dependent Padding,Minsu Kim; Hyunjun Kim; Yong Man Ro
2772,Editable Indoor Lighting Estimation,Henrique Weber; Mathieu Garon; Jean-François Lalonde
541,Cross-Modal Prototype Driven Network for Radiology Report Generation,Jun Wang; Abhir Bhalerao; Yulan He
993,Make-a-Scene: Scene-Based Text-to-Image Generation with Human Priors,Oran Gafni; Adam Polyak; Oron Ashual; Shelly Sheynin; Devi Parikh; Yaniv Taigman
4708,FingerprintNet: Synthesized Fingerprints for Generated Image Detection,Yonghyun Jeong; Doyeon Kim; Youngmin Ro; Pyounggeon Kim; Jongwon Choi
1987,Cost Aggregation with 4D Convolutional Swin Transformer for Few-Shot Segmentation,Sunghwan Hong; Seokju Cho; Jisu Nam; Stephen Lin; Seungryong Kim
3342,Deep Hash Distillation for Image Retrieval,Young Kyun Jang; Geonmo Gu; Byungsoo Ko; Isaac Kang; Nam Ik Cho
5789,Inpainting at Modern Camera Resolution by Guided PatchMatch with Auto-Curation,Lingzhi Zhang; Connelly Barnes; Kevin Wampler; Sohrab Amirghodsi; Eli Shechtman; Zhe Lin; Jianbo Shi
86,Style-Hallucinated Dual Consistency Learning for Domain Generalized Semantic Segmentation,Yuyang Zhao; Zhun Zhong; Na Zhao; Nicu Sebe; Gim Hee Lee
1482,Hunting Group Clues with Transformers for Social Group Activity Recognition,Masato Tamura; Rahul Vishwakarma; Ravigopal Vennelakanti
3780,Multi-Domain Multi-Definition Landmark Localization for Small Datasets,David Ferman; Gaurav Bharaj
1044,Active Learning Strategies for Weakly-Supervised Object Detection,Huy V. Vo; Oriane Siméoni; Spyros Gidaris; Andrei Bursuc; Patrick Pérez; Jean Ponce
